MODEL UNDER TEST. Read ONLY this file. No decrypt. No world knowledge.
Real FinQA + WikiTableQuestions tables in SHARED CONTEXT.
Research path: binders (PROG/DSL) vs sealed NL.
WTQ gold cell LOOKUP DSL binder (research path).

===== SHARED CONTEXT BEGIN (real tables) =====
### TABLE E58245d48c86c ###
Edb3a061cea13 | E1da84b778cb6 | 2018
E081a062b7432 | E8fd5a812414a | Ef71a2f054f0c
E081a062b7432 | E8575f14951d1 | E22a4c4187cf4
E081a062b7432 | Ee38787f339a5 | E23ffb95118ff
E081a062b7432 | E09ee28c83c49 | Eec8be48d6804
E2ade55581c36 | E11cb11528777 | Edf5caedbb4d3
E2ade55581c36 | E8fd5a812414a | E764bcf07fda0
E2ade55581c36 | E8575f14951d1 | E764bcf07fda0
E2ade55581c36 | Ee38787f339a5 | E764bcf07fda0
E2ade55581c36 | E09ee28c83c49 | E764bcf07fda0
E0deecd0679db | E11cb11528777 | Ecd5e161b5421
E0deecd0679db | E8fd5a812414a | E764bcf07fda0
E0deecd0679db | E8575f14951d1 | E764bcf07fda0
E0deecd0679db | Ee38787f339a5 | E764bcf07fda0
E0deecd0679db | E09ee28c83c49 | E764bcf07fda0

### TABLE Efb99bfd70147 ###
E2ffbeed40f9f | E11cb11528777 | E8901b6ac4f24
E2ffbeed40f9f | Ea77014fbbdad | E2e0534dc995a
E2ffbeed40f9f | E7eb3f56226bd | E1a3054093457
E2ffbeed40f9f | E2c1a2a5fb006 | E5740a9fc2f87
E186adeab0f80 | E11cb11528777 | E4e34c1e0161d
E186adeab0f80 | Ea77014fbbdad | E93dfb3c4126e
E186adeab0f80 | E7eb3f56226bd | E057acbf0724f
E186adeab0f80 | E2c1a2a5fb006 | Ed6965a4d8bec
Ef4e29d44fa17 | E11cb11528777 | E022f816c097a
Ef4e29d44fa17 | Ea77014fbbdad | 2014
Ef4e29d44fa17 | E7eb3f56226bd | .2
Ef4e29d44fa17 | E2c1a2a5fb006 | 20.8
E34f711cc176f | E11cb11528777 | E35c1079af22f
E34f711cc176f | Ea77014fbbdad | .7
E34f711cc176f | E7eb3f56226bd | 3.6
E34f711cc176f | E2c1a2a5fb006 | 47.3
E786eeb953ca4 | E11cb11528777 | E5f486e62714a
E786eeb953ca4 | Ea77014fbbdad | 3.9
E786eeb953ca4 | E7eb3f56226bd | E4b9522a0f1f7
E786eeb953ca4 | E2c1a2a5fb006 | 120.8
E02c044603f0c | E11cb11528777 | E0377a5807a82
E02c044603f0c | Ea77014fbbdad | E39560c96221a
E02c044603f0c | E7eb3f56226bd | E6336c0f78091
E02c044603f0c | E2c1a2a5fb006 | E4d298b8e227f

### TABLE E7abdaff95f40 ###
E21b5ee2a33e3 | E170c7edf69ab | 2008
E21b5ee2a33e3 | Ee8f745134a2c | E3660c20147f3
E21b5ee2a33e3 | Ec61a1d6ebcbf | Eae7075dc6550
E21b5ee2a33e3 | E2f7d2a607c9d | Ecb4c0dedc548
E5f2aa6c7ea7c | E170c7edf69ab | 2009
E5f2aa6c7ea7c | Ee8f745134a2c | 300.9
E5f2aa6c7ea7c | Ec61a1d6ebcbf | Eaf3722b8ec8f
E5f2aa6c7ea7c | E2f7d2a607c9d | 263.4
Ebc5e881147e7 | E170c7edf69ab | 2010
Ebc5e881147e7 | Ee8f745134a2c | 267.7
Ebc5e881147e7 | Ec61a1d6ebcbf | Eb1c56ef35450
Ebc5e881147e7 | E2f7d2a607c9d | 236.7
Ef3daf521546f | E170c7edf69ab | 2011
Ef3daf521546f | Ee8f745134a2c | 233.7
Ef3daf521546f | Ec61a1d6ebcbf | E3f516bdae641
Ef3daf521546f | E2f7d2a607c9d | 208.0
Ef473f052fac9 | E170c7edf69ab | 2012
Ef473f052fac9 | Ee8f745134a2c | 197.9
Ef473f052fac9 | Ec61a1d6ebcbf | Ed76f63abffec
Ef473f052fac9 | E2f7d2a607c9d | 177.7
E8e6012f23cbe | E170c7edf69ab | E3d76f7090bd4
E8e6012f23cbe | Ee8f745134a2c | 871.0
E8e6012f23cbe | Ec61a1d6ebcbf | E5aa43899136f
E8e6012f23cbe | E2f7d2a607c9d | 837.9
Ef1dcd04f0bf2 | E170c7edf69ab | Ef2bb65774bf1
Ef1dcd04f0bf2 | Ee8f745134a2c | E4cf4159f00e6
Ef1dcd04f0bf2 | Ec61a1d6ebcbf | Eb901deb1e052
Ef1dcd04f0bf2 | E2f7d2a607c9d | E8aa4e4b2711a

### TABLE E69358ea7ce25 ###
E49ad68201976 | Ebc79f55844c0 | Ee7cea9d76abb
E49ad68201976 | E2c1a2a5fb006 | Eee8d26e19714
E49ad68201976 | Eac096cc34fe0 | E9d092294fd22
Ef324235593e9 | Ebc79f55844c0 | Edefe1e54adbd
Ef324235593e9 | E2c1a2a5fb006 | E0b086cd59704
Ef324235593e9 | Eac096cc34fe0 | Ef263f0113be1

### TABLE Eaa7140ae1935 ###
Ed2cdea1acd9c | E11f7052e71e1 | E8901b6ac4f24
Ed2cdea1acd9c | E2c1a2a5fb006 | E404383d17195
Ed2cdea1acd9c | Eac096cc34fe0 | Ec85118db4f93
Ed2cdea1acd9c | E66d9d82f593d | Ee460ab60f489
E2f29f41a0bc0 | E11f7052e71e1 | E64ff5843420d
E2f29f41a0bc0 | E2c1a2a5fb006 | 1066
E2f29f41a0bc0 | Eac096cc34fe0 | 1147
E2f29f41a0bc0 | E66d9d82f593d | 826

### TABLE E83284a1b7737 ###
E152e26aeed62 | E11cb11528777 | Eab3c33ee69ba
E152e26aeed62 | E9d47d044fe28 | 100
E152e26aeed62 | E3afed78cdabc | 105.89
E152e26aeed62 | E1da0f6bc2d21 | 101.86
E152e26aeed62 | E39ce0cd75b21 | 37.98
E152e26aeed62 | E27bc6ebad25c | 80.00
E152e26aeed62 | E95b980fc8168 | 112.64
E0cc4ccabb9f2 | E11cb11528777 | Eed0a98a54eaf
E0cc4ccabb9f2 | E9d47d044fe28 | 100
E0cc4ccabb9f2 | E3afed78cdabc | 103.50
E0cc4ccabb9f2 | E1da0f6bc2d21 | 97.41
E0cc4ccabb9f2 | E39ce0cd75b21 | 65.33
E0cc4ccabb9f2 | E27bc6ebad25c | 102.49
E0cc4ccabb9f2 | E95b980fc8168 | 118.86
Ef42df41b2671 | E11cb11528777 | Ee55215185d09
Ef42df41b2671 | E9d47d044fe28 | 100
Ef42df41b2671 | E3afed78cdabc | 88.78
Ef42df41b2671 | E1da0f6bc2d21 | 84.26
Ef42df41b2671 | E39ce0cd75b21 | 46.12
Ef42df41b2671 | E27bc6ebad25c | 83.47
Ef42df41b2671 | E95b980fc8168 | 91.35

### TABLE Ee7a862463376 ###
Ea484b1dcf567 | E11f7052e71e1 | E85c04b4ebb4c
Ea484b1dcf567 | Edf49df25b625 | E8d9c19d480db
Ea484b1dcf567 | E009111f77750 | Ef69aa30c8e67
Ea484b1dcf567 | Ece8344be7a11 | E94f74603fd1b
Ea484b1dcf567 | E751d7d5c9033 | E94896eaa106c
Ea484b1dcf567 | E81349fb4b624 | E206106b9d633
Ef978b2be374f | E11f7052e71e1 | E5cb38e297969
Ef978b2be374f | Edf49df25b625 | 615.8
Ef978b2be374f | E009111f77750 | 132.1
Ef978b2be374f | Ece8344be7a11 | 199.9
Ef978b2be374f | E751d7d5c9033 | 118.4
Ef978b2be374f | E81349fb4b624 | 165.4
E520461e87e6e | E11f7052e71e1 | E73bff51607e7
E520461e87e6e | Edf49df25b625 | 152.5
E520461e87e6e | E009111f77750 | 5.0
E520461e87e6e | Ece8344be7a11 | 6.7
E520461e87e6e | E751d7d5c9033 | 2.7
E520461e87e6e | E81349fb4b624 | 138.1
Edd6ec4adafb1 | E11f7052e71e1 | Ef927ffabfecf
Edd6ec4adafb1 | Edf49df25b625 | 2210.5
Edd6ec4adafb1 | E009111f77750 | 1676.6
Edd6ec4adafb1 | Ece8344be7a11 | 224.1
Edd6ec4adafb1 | E751d7d5c9033 | 114.9
Edd6ec4adafb1 | E81349fb4b624 | 194.9
E0e1a1d55850a | E11f7052e71e1 | Ef2bb65774bf1
E0e1a1d55850a | Edf49df25b625 | E609a33ff4b27
E0e1a1d55850a | E009111f77750 | E968cffb7824f
E0e1a1d55850a | Ece8344be7a11 | Eb27dea2971e1
E0e1a1d55850a | E751d7d5c9033 | Ecb23979def51
E0e1a1d55850a | E81349fb4b624 | E3fa38087a02c

### TABLE E3830e7c9c97a ###
E1869da814a43 | E11f7052e71e1 | E571aad2cf8bf
E1869da814a43 | Eac096cc34fe0 | Eac894b9882eb
E1869da814a43 | E66d9d82f593d | E9650302ac2a9
E5b90602695e0 | E11f7052e71e1 | E6ec49ffdfbed
E5b90602695e0 | Eac096cc34fe0 | 1
E5b90602695e0 | E66d9d82f593d | 9
Efb9e3e886c65 | E11f7052e71e1 | E57111e0ea219
Efb9e3e886c65 | Eac096cc34fe0 | E3fdd6fa4c239
Efb9e3e886c65 | E66d9d82f593d | E4ca998eac9ee
E54da422494da | E11f7052e71e1 | Ea2a86f42aa8e
E54da422494da | E66d9d82f593d | E56fa00172263
E3eba46af332c | E11f7052e71e1 | Eae877a2cde55
E3eba46af332c | Eac096cc34fe0 | E4d52bfad7a89
E3eba46af332c | E66d9d82f593d | Eac894b9882eb

### TABLE E73c7f8c361b2 ###
E8b0013e195a1 | E11cb11528777 | 2016
E8b0013e195a1 | Ef78cd452c138 | E1cae40d5a904
E8b0013e195a1 | E5c2d1e9dc13a | E6b749336e004
E74ea7b247a64 | E11cb11528777 | 2017
E74ea7b247a64 | Ef78cd452c138 | 135.8
E74ea7b247a64 | E5c2d1e9dc13a | 53.5
E68d9cb41e682 | E11cb11528777 | 2018
E68d9cb41e682 | Ef78cd452c138 | 142.2
E68d9cb41e682 | E5c2d1e9dc13a | 55.3
E625b511400e7 | E11cb11528777 | 2019
E625b511400e7 | Ef78cd452c138 | 149.6
E625b511400e7 | E5c2d1e9dc13a | 57.5
Eb423f141e9ae | E11cb11528777 | 2020
Eb423f141e9ae | Ef78cd452c138 | 157.4
Eb423f141e9ae | E5c2d1e9dc13a | 57.8
Ea8b80e02de7f | E11cb11528777 | E0c5ca3f75145
Ea8b80e02de7f | Ef78cd452c138 | 917.9
Ea8b80e02de7f | E5c2d1e9dc13a | 332.3

### TABLE E3b64fd110455 ###
Ec8360d0516de | E11cb11528777 | E2a7794ac0b6b
Ec8360d0516de | E4a5c1c697145 | 100.00
Ec8360d0516de | Ea48fd126a577 | 49.75
Ec8360d0516de | Ee9912d6eb783 | 55.94
Ec8360d0516de | E64bfdde32286 | 122.75
Ec8360d0516de | E885435bbc9f7 | 151.59
Ec8360d0516de | E0b7fc97ff164 | 185.25
E40c6b1211ca4 | E11cb11528777 | Eefc492c149d8
E40c6b1211ca4 | E4a5c1c697145 | 100.00
E40c6b1211ca4 | Ea48fd126a577 | 102.11
E40c6b1211ca4 | Ee9912d6eb783 | 118.45
E40c6b1211ca4 | E64bfdde32286 | 156.82
E40c6b1211ca4 | E885435bbc9f7 | 178.29
E40c6b1211ca4 | E0b7fc97ff164 | 180.75
Ea3dbe3da69c7 | E11cb11528777 | E4e88791fd3c0
Ea3dbe3da69c7 | E4a5c1c697145 | 100.00
Ea3dbe3da69c7 | Ea48fd126a577 | 87.16
Ea3dbe3da69c7 | Ee9912d6eb783 | 110.56
Ea3dbe3da69c7 | E64bfdde32286 | 148.39
Ea3dbe3da69c7 | E885435bbc9f7 | 170.04
Ea3dbe3da69c7 | E0b7fc97ff164 | 170.19

### TABLE Efed2d064d16f ###
E9048fbbc631a | E11cb11528777 | E7e8f69b65821
E9048fbbc631a | Ee99a8096a296 | E5714681e4785
E9048fbbc631a | Eafe26ea75849 | 77
E7d7559afbf5b | E11cb11528777 | E82f8cefff58f
E7d7559afbf5b | Ee99a8096a296 | E4a9da5b1a872
E7d7559afbf5b | Eafe26ea75849 | 35
E8712faad9b18 | E11cb11528777 | E651d47c74d7e
E8712faad9b18 | Ee99a8096a296 | E5714681e4785
E8712faad9b18 | Eafe26ea75849 | 25
Ec13ccdb8b31c | E11cb11528777 | Ede9949988b94
Ec13ccdb8b31c | Ee99a8096a296 | E5714681e4785
Ec13ccdb8b31c | Eafe26ea75849 | 25
Ebd7bf362ad83 | E11cb11528777 | Eb9fd26508ea5
Ebd7bf362ad83 | Ee99a8096a296 | E5714681e4785
Ebd7bf362ad83 | Eafe26ea75849 | 25
E7455215742c2 | E11cb11528777 | E7a761be5b507
E7455215742c2 | Ee99a8096a296 | E5714681e4785
E7455215742c2 | Eafe26ea75849 | 25
E2e28d5ab363d | E11cb11528777 | E7e8734354fab
E2e28d5ab363d | Ee99a8096a296 | E5714681e4785
E2e28d5ab363d | Eafe26ea75849 | 25
E2df3679146f7 | E11cb11528777 | Eec20c0991b4c
E2df3679146f7 | Ee99a8096a296 | Ea6ccceecc205
E2df3679146f7 | Eafe26ea75849 | 24
Ee9de7375d3ad | E11cb11528777 | E8845163b5c4f
Ee9de7375d3ad | Ee99a8096a296 | Ea6ccceecc205
Ee9de7375d3ad | Eafe26ea75849 | 12
E9c3690cbbf81 | E11cb11528777 | Eebee59a7c2f1
E9c3690cbbf81 | Ee99a8096a296 | Ea6ccceecc205
E9c3690cbbf81 | Eafe26ea75849 | 10
Ef0c6b028397a | E11cb11528777 | Eb049468d82d2
Ef0c6b028397a | Ee99a8096a296 | Ea6ccceecc205
Ef0c6b028397a | Eafe26ea75849 | 6
Ec816201078a3 | E11cb11528777 | Eb957da6d7397
Ec816201078a3 | Ee99a8096a296 | Ea6ccceecc205
Ec816201078a3 | Eafe26ea75849 | 6
Eb0e59431fcee | E11cb11528777 | E009437466560
Eb0e59431fcee | Ee99a8096a296 | Ea6ccceecc205
Eb0e59431fcee | Eafe26ea75849 | 6

### TABLE E56428d10cb82 ###
E6c5a05a53c37 | E6db090bec4ba | E197e859ebeb0
E6c5a05a53c37 | E064afc5a557c | 67
E6c5a05a53c37 | Eca3c21834602 | 67
E6c5a05a53c37 | Eb9b8c4ebaf22 | 77
E0f54de37eac1 | E6db090bec4ba | Ef5f396b07db2
E0f54de37eac1 | E064afc5a557c | 5
E0f54de37eac1 | Eca3c21834602 | 6
E0f54de37eac1 | Eb9b8c4ebaf22 | 7
E5b94a2c70a02 | E6db090bec4ba | Eca498f7a697a
E5b94a2c70a02 | E064afc5a557c | 1
E5b94a2c70a02 | Eca3c21834602 | 1
E5b94a2c70a02 | Eb9b8c4ebaf22 | 1
Ee4eb2298aca7 | E6db090bec4ba | E54f5e9677a35
Ee4eb2298aca7 | E064afc5a557c | 12
Ee4eb2298aca7 | Eca3c21834602 | 15
Ee4eb2298aca7 | Eb9b8c4ebaf22 | 14

### TABLE E3a5ea70f8d53 ###
E25a52a9134a0 | E11f7052e71e1 | E2fd571d8c582
E25a52a9134a0 | Ea77014fbbdad | Eb4cb0627f32f
E25a52a9134a0 | E420f2b5bc48a | E8c5faab4a316
E25a52a9134a0 | E986cb8ffb553 | Ef1aa3eeeb80a
E25a52a9134a0 | E1da84b778cb6 | E55c842409387
E25a52a9134a0 | E3d7e09bdbb57 | E47eb114aac54
E25a52a9134a0 | Ead59581e78a0 | E7886e58b7c8f
E25a52a9134a0 | E3fcce9910fe7 | E069b7a0b7fd3
Ee30c4151c1d5 | E11f7052e71e1 | E88da02cc50d2
Ee30c4151c1d5 | Ea77014fbbdad | 116
Ee30c4151c1d5 | E420f2b5bc48a | 117
Ee30c4151c1d5 | E986cb8ffb553 | 61
Ee30c4151c1d5 | E1da84b778cb6 | 54
Ee30c4151c1d5 | E3d7e09bdbb57 | 54
Ee30c4151c1d5 | Ead59581e78a0 | 178
Ee30c4151c1d5 | E3fcce9910fe7 | 580
Ecff972e76509 | E11f7052e71e1 | Ef2bb65774bf1
Ecff972e76509 | Ea77014fbbdad | E2cd3c46828b6
Ecff972e76509 | E420f2b5bc48a | E4a39031a6ecb
Ecff972e76509 | E986cb8ffb553 | E11f2e3fb3434
Ecff972e76509 | E1da84b778cb6 | E2c9e6914349a
Ecff972e76509 | E3d7e09bdbb57 | E81ca349239a9
Ecff972e76509 | Ead59581e78a0 | E7af652782ac0
Ecff972e76509 | E3fcce9910fe7 | E515af3a71808

### TABLE E8415a7ab1264 ###
E98603dd74ecf | E03128777d01f | Ead0f761d0612
E98603dd74ecf | Ee13d97c9fd3c | 623
E98603dd74ecf | E31c565847278 | 64.21
E98603dd74ecf | Ef509132e21eb | 1059
E98603dd74ecf | E647dee92cb7e | 62.68
E5b718e0672ba | E03128777d01f | E8d8a8013337f
E5b718e0672ba | Ee13d97c9fd3c | E2b0fc24ca95c
E5b718e0672ba | E31c565847278 | 59.54
E5b718e0672ba | Ef509132e21eb | Ee6819200e807
E5b718e0672ba | E647dee92cb7e | 51.27
Efae9986f20ef | E03128777d01f | E310d006bd23e
Efae9986f20ef | Ef509132e21eb | Ea4402cce11dd
Efae9986f20ef | E647dee92cb7e | 52.24
Eb5a327c539d5 | E03128777d01f | E7d93a208b987
Eb5a327c539d5 | Ee13d97c9fd3c | 830
Eb5a327c539d5 | E31c565847278 | E0118dea845c5
Eb5a327c539d5 | Ef509132e21eb | 2512
Eb5a327c539d5 | E647dee92cb7e | E433875160b99

### TABLE E77d9ec4e0478 ###
E2a8fe565a861 | Ec4bf41c4f02b | Ead0f761d0612
E2a8fe565a861 | Ee13d97c9fd3c | 465
E2a8fe565a861 | E4247b027e240 | 60.70
E2a8fe565a861 | Eddef6972425f | 1534
E2a8fe565a861 | E79844ab30ed0 | 60.67
E5420899d6095 | Ec4bf41c4f02b | E8d8a8013337f
E5420899d6095 | Ee13d97c9fd3c | E31b92bc2efbe
E5420899d6095 | E4247b027e240 | 64.21
E5420899d6095 | Eddef6972425f | E6f54b6823c07
E5420899d6095 | E79844ab30ed0 | 45.47
Ec8701718ebf5 | Ec4bf41c4f02b | E310d006bd23e
Ec8701718ebf5 | Ee13d97c9fd3c | E3b6447bee900
Ec8701718ebf5 | E4247b027e240 | 60.27
Ec8701718ebf5 | Eddef6972425f | Ebf085f16e31a
Ec8701718ebf5 | E79844ab30ed0 | 60.51
Ec9e3e60b79ce | Ec4bf41c4f02b | E3176ff00a7a3
Ec9e3e60b79ce | Ee13d97c9fd3c | 1119
Ec9e3e60b79ce | E4247b027e240 | Eede9b2689716
Ec9e3e60b79ce | Eddef6972425f | 3061
Ec9e3e60b79ce | E79844ab30ed0 | Eb1a3f6a2fcac

### TABLE E526eb8c82030 ###
E1abb977349db | E11cb11528777 | E1889010fb141
E1abb977349db | E18e30594147a | E34d5444a0070
E1abb977349db | E30580cde3077 | E34d5444a0070
E1abb977349db | E42d3e174b7cf | E34d5444a0070
E58a48f5353ca | E11cb11528777 | E8bc21ff20435
E58a48f5353ca | E18e30594147a | 94.20
E58a48f5353ca | E30580cde3077 | 91.94
E58a48f5353ca | E42d3e174b7cf | 94.48
Ec881d8d1e7a4 | E11cb11528777 | E5b44ed8b1339
Ec881d8d1e7a4 | E18e30594147a | 129.77
Ec881d8d1e7a4 | E30580cde3077 | 108.79
Ec881d8d1e7a4 | E42d3e174b7cf | 115.24
E4d00f1edbd67 | E11cb11528777 | Ee6dcaef8c24c
E4d00f1edbd67 | E18e30594147a | 193.30
E4d00f1edbd67 | E30580cde3077 | 117.75
E4d00f1edbd67 | E42d3e174b7cf | 116.29
Eef1619451bc4 | E11cb11528777 | Ef6653dad6c89
Eef1619451bc4 | E18e30594147a | 260.35
Eef1619451bc4 | E30580cde3077 | 127.92
Eef1619451bc4 | E42d3e174b7cf | 117.14
Ec807497c08ce | E11cb11528777 | E9534f3a1a635
Ec807497c08ce | E18e30594147a | 224.24
Ec807497c08ce | E30580cde3077 | 157.08
Ec807497c08ce | E42d3e174b7cf | 144.11

### TABLE E87b9bde245ad ###
Ebd48f981e690 | E1898973d6e09 | Ea8eb66f8d19c
Ebd48f981e690 | Efb22599e2b98 | E15e71c4b1538
Ebd48f981e690 | E51eee50ef5fb | E1f6294db8151
Ebd48f981e690 | E74578e6565f4 | E807be6dfe86c
Ebd48f981e690 | Ebf15ffba2842 | Ee2c75a679a7b
Ebd48f981e690 | E8a5dcaafa937 | Eb29778c79965
Ecbd05c2f9693 | E1898973d6e09 | E076b14cf7e28
Ecbd05c2f9693 | Efb22599e2b98 | E7b98a34f5c09
Ecbd05c2f9693 | E51eee50ef5fb | E8acf88ee8d0a
Ecbd05c2f9693 | E74578e6565f4 | Ed6095da4098b
Ecbd05c2f9693 | Ebf15ffba2842 | E8acf88ee8d0a
Ecbd05c2f9693 | E8a5dcaafa937 | Eb29778c79965
E4a5daaf8afa2 | E1898973d6e09 | Ee2c75a679a7b
E4a5daaf8afa2 | Efb22599e2b98 | Ebbe382663807
E4a5daaf8afa2 | E51eee50ef5fb | Ee2c75a679a7b
E4a5daaf8afa2 | E74578e6565f4 | E076b14cf7e28
E4a5daaf8afa2 | Ebf15ffba2842 | Ea8eb66f8d19c
E4a5daaf8afa2 | E8a5dcaafa937 | E8acf88ee8d0a
E74bbab61fed3 | E1898973d6e09 | Ec2f7dd33871c
E74bbab61fed3 | Efb22599e2b98 | E3bb5f8aaefab
E74bbab61fed3 | E51eee50ef5fb | Ea8eb66f8d19c
E74bbab61fed3 | E74578e6565f4 | E807be6dfe86c
E74bbab61fed3 | Ebf15ffba2842 | E807be6dfe86c
E74bbab61fed3 | E8a5dcaafa937 | E1f6294db8151
E05e57aa88e0e | E1898973d6e09 | E807be6dfe86c
E05e57aa88e0e | Efb22599e2b98 | Ed6004c547d73
E05e57aa88e0e | E51eee50ef5fb | Ea8eb66f8d19c
E05e57aa88e0e | E74578e6565f4 | Ea8eb66f8d19c
E05e57aa88e0e | Ebf15ffba2842 | Ea2c5adcd2d0a
E05e57aa88e0e | E8a5dcaafa937 | E076b14cf7e28
Ec48482121a84 | E1898973d6e09 | E807be6dfe86c
Ec48482121a84 | Efb22599e2b98 | E8a79432c7991
Ec48482121a84 | E51eee50ef5fb | Ea8eb66f8d19c
Ec48482121a84 | E74578e6565f4 | Ea8eb66f8d19c
Ec48482121a84 | Ebf15ffba2842 | Ea2c5adcd2d0a
Ec48482121a84 | E8a5dcaafa937 | E076b14cf7e28
E84ade08134ed | E1898973d6e09 | Ed6095da4098b
E84ade08134ed | Efb22599e2b98 | E1b141837e6f6
E84ade08134ed | E51eee50ef5fb | Ea2c5adcd2d0a
E84ade08134ed | E74578e6565f4 | Ea8eb66f8d19c
E84ade08134ed | Ebf15ffba2842 | Ed6095da4098b
E84ade08134ed | E8a5dcaafa937 | Eac4d2809ad81
Eb55fb7761f1a | E1898973d6e09 | Eac4d2809ad81
Eb55fb7761f1a | Efb22599e2b98 | E48a23ab12256
Eb55fb7761f1a | E51eee50ef5fb | Ea2c5adcd2d0a
Eb55fb7761f1a | E74578e6565f4 | Ea8eb66f8d19c
Eb55fb7761f1a | Ebf15ffba2842 | Ea2c5adcd2d0a
Eb55fb7761f1a | E8a5dcaafa937 | Ea8eb66f8d19c
Eb9e86c5f7b69 | E1898973d6e09 | Eb4e5656bb873
Eb9e86c5f7b69 | Efb22599e2b98 | Eb4e5656bb873
Eb9e86c5f7b69 | E51eee50ef5fb | E5ff004e0cc3e
Eb9e86c5f7b69 | E74578e6565f4 | E5ff004e0cc3e
Eb9e86c5f7b69 | Ebf15ffba2842 | E60739053fefe
Eb9e86c5f7b69 | E8a5dcaafa937 | Ef32b1d141cd9

### TABLE E7cd29db44682 ###
E000522b22005 | E20abe308190b | Ea8eb66f8d19c
E000522b22005 | E4b7d097fe4aa | Ecd378056a5b8
E000522b22005 | E65abb002e8c8 | Ea989b3ad4359
E000522b22005 | E8c81e5d7d81a | E1f6294db8151
E000522b22005 | E819a0efda5a6 | Ec2f7dd33871c
E000522b22005 | E67d436bf5663 | Ee2c75a679a7b
E000522b22005 | Edcad16d35cd3 | Eb34ec28926fe
E000522b22005 | E555fd207584f | Ea1ab7a1e2015
E000522b22005 | E15ef7d469861 | Ea17cdb852d5b
E000522b22005 | E4db34b0705e3 | E5e8fa4cff6bc
E000522b22005 | E67d7b23176ba | E7b878bc961c8
Eb7ab0fca9b3f | E20abe308190b | E076b14cf7e28
Eb7ab0fca9b3f | E4b7d097fe4aa | E09f1e2e67fc1
Eb7ab0fca9b3f | E65abb002e8c8 | Ea989b3ad4359
Eb7ab0fca9b3f | E8c81e5d7d81a | Ee891fd627cfe
Eb7ab0fca9b3f | E819a0efda5a6 | E807be6dfe86c
Eb7ab0fca9b3f | E67d436bf5663 | Ee2c75a679a7b
Eb7ab0fca9b3f | Edcad16d35cd3 | E2ea54297fb4b
Eb7ab0fca9b3f | E555fd207584f | E099001c5f729
Eb7ab0fca9b3f | E15ef7d469861 | E5ff004e0cc3e
Eb7ab0fca9b3f | E4db34b0705e3 | E55c842409387
Eb7ab0fca9b3f | E67d7b23176ba | Eeaf9a1a45e61
Eb0a3a47dbd91 | E20abe308190b | Ee2c75a679a7b
Eb0a3a47dbd91 | E4b7d097fe4aa | E5a3fa9294171
Eb0a3a47dbd91 | E65abb002e8c8 | Ea989b3ad4359
Eb0a3a47dbd91 | E8c81e5d7d81a | Eac4d2809ad81
Eb0a3a47dbd91 | E819a0efda5a6 | E8acf88ee8d0a
Eb0a3a47dbd91 | E67d436bf5663 | Ec2f7dd33871c
Eb0a3a47dbd91 | Edcad16d35cd3 | Ee383814b5d0d
Eb0a3a47dbd91 | E555fd207584f | Ea989b3ad4359
Eb0a3a47dbd91 | E15ef7d469861 | Ed6095da4098b
Eb0a3a47dbd91 | E4db34b0705e3 | Ec1d9b5a56694
Eb0a3a47dbd91 | E67d7b23176ba | Eeaf9a1a45e61
E01e8e1b6cf51 | E20abe308190b | Ec2f7dd33871c
E01e8e1b6cf51 | E4b7d097fe4aa | E53df77fff433
E01e8e1b6cf51 | E65abb002e8c8 | Ea989b3ad4359
E01e8e1b6cf51 | E8c81e5d7d81a | Eac4d2809ad81
E01e8e1b6cf51 | E819a0efda5a6 | E807be6dfe86c
E01e8e1b6cf51 | E67d436bf5663 | E807be6dfe86c
E01e8e1b6cf51 | Edcad16d35cd3 | Eefcd3ff01b5f
E01e8e1b6cf51 | E555fd207584f | E2b38337bd808
E01e8e1b6cf51 | E15ef7d469861 | Ee616056d482f
E01e8e1b6cf51 | E4db34b0705e3 | Eefcd3ff01b5f
E01e8e1b6cf51 | E67d7b23176ba | E118eff3c7a67
E77863d0630be | E20abe308190b | E807be6dfe86c
E77863d0630be | E4b7d097fe4aa | E9f63e3ae49e5
E77863d0630be | E65abb002e8c8 | Ea989b3ad4359
E77863d0630be | E8c81e5d7d81a | Ed6095da4098b
E77863d0630be | E819a0efda5a6 | E807be6dfe86c
E77863d0630be | E67d436bf5663 | E8acf88ee8d0a
E77863d0630be | Edcad16d35cd3 | E29e0306d8833
E77863d0630be | E555fd207584f | E2b38337bd808
E77863d0630be | E15ef7d469861 | Ec2f7dd33871c
E77863d0630be | E4db34b0705e3 | E0933adda8a8c
E3104c46be772 | E20abe308190b | E8acf88ee8d0a
E3104c46be772 | E4b7d097fe4aa | Eb9f6846512ca
E3104c46be772 | E65abb002e8c8 | Ea989b3ad4359
E3104c46be772 | E8c81e5d7d81a | Ec2f7dd33871c
E3104c46be772 | E819a0efda5a6 | Ed6095da4098b
E3104c46be772 | E67d436bf5663 | Ed6095da4098b
E3104c46be772 | Edcad16d35cd3 | E29e0306d8833
E3104c46be772 | E555fd207584f | E55c842409387
E3104c46be772 | E15ef7d469861 | E902741faac07
E3104c46be772 | E4db34b0705e3 | Eb29778c79965
E3fb81d805245 | E20abe308190b | Ed6095da4098b
E3fb81d805245 | E4b7d097fe4aa | E7c0657236e88
E3fb81d805245 | E65abb002e8c8 | Ea989b3ad4359
E3fb81d805245 | E8c81e5d7d81a | E807be6dfe86c
